model_id,model_family,seed,params_json
563,xgboost,476174,"{""n_estimators"": 700, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 8.0, ""gamma"": 0.05, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}"
564,xgboost,753050,"{""n_estimators"": 500, ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 5.0, ""gamma"": 0.0, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0}"
565,xgboost,928824,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 2.0, ""gamma"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}"
566,xgboost,129367,"{""n_estimators"": 500, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 5.0, ""gamma"": 0.05, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}"
567,xgboost,353193,"{""n_estimators"": 900, ""learning_rate"": 0.07, ""max_depth"": 6, ""min_child_weight"": 3.0, ""gamma"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}"
568,xgboost,190167,"{""n_estimators"": 900, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 5.0, ""gamma"": 0.05, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}"
569,xgboost,370596,"{""n_estimators"": 700, ""learning_rate"": 0.07, ""max_depth"": 4, ""min_child_weight"": 5.0, ""gamma"": 0.0, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}"
570,xgboost,622977,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 2.0, ""gamma"": 0.3, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}"
571,xgboost,273666,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 10.0, ""gamma"": 0.05, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}"
572,xgboost,979990,"{""n_estimators"": 700, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 2.0, ""gamma"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}"
573,xgboost,834911,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 5.0, ""gamma"": 0.05, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}"
574,xgboost,750124,"{""n_estimators"": 900, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 1.0, ""gamma"": 0.0, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1}"
575,xgboost,880813,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""max_depth"": 4, ""min_child_weight"": 1.0, ""gamma"": 0.05, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}"
576,xgboost,124873,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 2.0, ""gamma"": 0.05, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}"
577,xgboost,330967,"{""n_estimators"": 500, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 3.0, ""gamma"": 0.3, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}"
578,xgboost,193640,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""max_depth"": 7, ""min_child_weight"": 5.0, ""gamma"": 0.1, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0}"
579,xgboost,733132,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""max_depth"": 7, ""min_child_weight"": 3.0, ""gamma"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}"
580,xgboost,124373,"{""n_estimators"": 500, ""learning_rate"": 0.03, ""max_depth"": 7, ""min_child_weight"": 2.0, ""gamma"": 0.0, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}"
581,xgboost,666884,"{""n_estimators"": 900, ""learning_rate"": 0.02, ""max_depth"": 7, ""min_child_weight"": 5.0, ""gamma"": 0.0, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}"
582,xgboost,612628,"{""n_estimators"": 900, ""learning_rate"": 0.07, ""max_depth"": 3, ""min_child_weight"": 5.0, ""gamma"": 0.05, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}"
583,xgboost,330249,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""max_depth"": 4, ""min_child_weight"": 2.0, ""gamma"": 0.3, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}"
584,xgboost,778139,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 10.0, ""gamma"": 0.0, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}"
585,xgboost,169283,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 3.0, ""gamma"": 0.05, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}"
586,xgboost,514385,"{""n_estimators"": 700, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 10.0, ""gamma"": 0.05, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0}"
587,xgboost,787115,"{""n_estimators"": 700, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 8.0, ""gamma"": 0.0, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}"
588,xgboost,155716,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""max_depth"": 4, ""min_child_weight"": 1.0, ""gamma"": 0.3, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}"
589,xgboost,744387,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""max_depth"": 4, ""min_child_weight"": 5.0, ""gamma"": 0.1, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}"
590,xgboost,930053,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 6, ""min_child_weight"": 2.0, ""gamma"": 0.0, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}"
591,xgboost,196452,"{""n_estimators"": 500, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 5.0, ""gamma"": 0.0, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}"
592,xgboost,146481,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""max_depth"": 7, ""min_child_weight"": 10.0, ""gamma"": 0.0, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5}"
593,xgboost,926944,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 10.0, ""gamma"": 0.01, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1}"
594,xgboost,255320,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""max_depth"": 6, ""min_child_weight"": 2.0, ""gamma"": 0.0, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0}"
595,xgboost,400458,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""max_depth"": 6, ""min_child_weight"": 8.0, ""gamma"": 0.1, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}"
596,xgboost,174392,"{""n_estimators"": 900, ""learning_rate"": 0.07, ""max_depth"": 4, ""min_child_weight"": 8.0, ""gamma"": 0.0, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}"
597,xgboost,745488,"{""n_estimators"": 500, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 10.0, ""gamma"": 0.05, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}"
598,xgboost,604495,"{""n_estimators"": 900, ""learning_rate"": 0.07, ""max_depth"": 7, ""min_child_weight"": 1.0, ""gamma"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0}"
599,xgboost,49741,"{""n_estimators"": 700, ""learning_rate"": 0.07, ""max_depth"": 6, ""min_child_weight"": 1.0, ""gamma"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}"
600,xgboost,619195,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 3.0, ""gamma"": 0.01, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}"
601,xgboost,396666,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""max_depth"": 5, ""min_child_weight"": 5.0, ""gamma"": 0.0, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}"
602,xgboost,258095,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""max_depth"": 7, ""min_child_weight"": 3.0, ""gamma"": 0.1, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}"
603,xgboost,876299,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""max_depth"": 7, ""min_child_weight"": 2.0, ""gamma"": 0.0, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}"
604,xgboost,398469,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 5.0, ""gamma"": 0.05, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5}"
605,xgboost,414906,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 10.0, ""gamma"": 0.3, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}"
606,xgboost,469122,"{""n_estimators"": 900, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 3.0, ""gamma"": 0.01, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}"
607,xgboost,128867,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 10.0, ""gamma"": 0.0, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}"
608,xgboost,897901,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""max_depth"": 7, ""min_child_weight"": 8.0, ""gamma"": 0.1, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}"
609,xgboost,210616,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 2.0, ""gamma"": 0.1, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}"
610,xgboost,206658,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 8.0, ""gamma"": 0.1, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}"
611,xgboost,864937,"{""n_estimators"": 700, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 2.0, ""gamma"": 0.0, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}"
612,xgboost,230458,"{""n_estimators"": 700, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 1.0, ""gamma"": 0.01, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5}"
613,xgboost,71038,"{""n_estimators"": 700, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 5.0, ""gamma"": 0.0, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}"
614,xgboost,316704,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""max_depth"": 7, ""min_child_weight"": 1.0, ""gamma"": 0.3, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}"
615,xgboost,11417,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 1.0, ""gamma"": 0.1, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}"
616,xgboost,238723,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 2.0, ""gamma"": 0.1, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0}"
617,xgboost,539529,"{""n_estimators"": 500, ""learning_rate"": 0.07, ""max_depth"": 4, ""min_child_weight"": 3.0, ""gamma"": 0.05, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}"
618,xgboost,390625,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""max_depth"": 7, ""min_child_weight"": 2.0, ""gamma"": 0.3, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}"
619,xgboost,901880,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 2.0, ""gamma"": 0.01, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}"
620,xgboost,938404,"{""n_estimators"": 1100, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 1.0, ""gamma"": 0.3, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}"
621,xgboost,59810,"{""n_estimators"": 900, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 8.0, ""gamma"": 0.1, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}"
622,xgboost,281359,"{""n_estimators"": 500, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 3.0, ""gamma"": 0.1, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}"
623,xgboost,475268,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 8.0, ""gamma"": 0.1, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 0.5}"
624,xgboost,650962,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""max_depth"": 4, ""min_child_weight"": 8.0, ""gamma"": 0.01, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}"
625,xgboost,683439,"{""n_estimators"": 300, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 2.0, ""gamma"": 0.0, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}"
626,xgboost,124494,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""max_depth"": 7, ""min_child_weight"": 5.0, ""gamma"": 0.0, ""subsample"": 0.9, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}"
627,xgboost,506005,"{""n_estimators"": 900, ""learning_rate"": 0.03, ""max_depth"": 7, ""min_child_weight"": 5.0, ""gamma"": 0.0, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5}"
628,xgboost,16104,"{""n_estimators"": 500, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 3.0, ""gamma"": 0.3, ""subsample"": 0.6, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}"
629,xgboost,405798,"{""n_estimators"": 900, ""learning_rate"": 0.01, ""max_depth"": 6, ""min_child_weight"": 1.0, ""gamma"": 0.1, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}"
630,xgboost,336705,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 2.0, ""gamma"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}"
631,xgboost,482848,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 10.0, ""gamma"": 0.0, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}"
632,xgboost,776317,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""max_depth"": 7, ""min_child_weight"": 10.0, ""gamma"": 0.0, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}"
633,xgboost,64757,"{""n_estimators"": 900, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 1.0, ""gamma"": 0.0, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0}"
634,xgboost,297302,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 2.0, ""gamma"": 0.1, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}"
635,xgboost,341129,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 7, ""min_child_weight"": 8.0, ""gamma"": 0.01, ""subsample"": 0.9, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}"
636,xgboost,624964,"{""n_estimators"": 1100, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 8.0, ""gamma"": 0.05, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}"
637,xgboost,990883,"{""n_estimators"": 300, ""learning_rate"": 0.07, ""max_depth"": 6, ""min_child_weight"": 1.0, ""gamma"": 0.3, ""subsample"": 0.6, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.1, ""reg_lambda"": 0.5}"
638,xgboost,290824,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 2.0, ""gamma"": 0.05, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}"
639,xgboost,759943,"{""n_estimators"": 500, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 5.0, ""gamma"": 0.0, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0}"
640,xgboost,537072,"{""n_estimators"": 900, ""learning_rate"": 0.02, ""max_depth"": 7, ""min_child_weight"": 8.0, ""gamma"": 0.3, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0}"
641,xgboost,848192,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 2.0, ""gamma"": 0.0, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1}"
642,xgboost,626891,"{""n_estimators"": 500, ""learning_rate"": 0.01, ""max_depth"": 6, ""min_child_weight"": 10.0, ""gamma"": 0.1, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}"
643,xgboost,852416,"{""n_estimators"": 900, ""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 5.0, ""gamma"": 0.0, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 0.5}"
644,xgboost,835768,"{""n_estimators"": 500, ""learning_rate"": 0.03, ""max_depth"": 7, ""min_child_weight"": 1.0, ""gamma"": 0.1, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}"
645,xgboost,788298,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""max_depth"": 6, ""min_child_weight"": 3.0, ""gamma"": 0.0, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}"
646,xgboost,168064,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 1.0, ""gamma"": 0.05, ""subsample"": 0.7, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}"
647,xgboost,15445,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""max_depth"": 7, ""min_child_weight"": 2.0, ""gamma"": 0.01, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}"
648,xgboost,657568,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 8.0, ""gamma"": 0.3, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}"
649,xgboost,882052,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 2.0, ""gamma"": 0.3, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}"
650,xgboost,121735,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 3.0, ""gamma"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}"
651,xgboost,804001,"{""n_estimators"": 300, ""learning_rate"": 0.01, ""max_depth"": 7, ""min_child_weight"": 2.0, ""gamma"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}"
652,xgboost,79317,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 1.0, ""gamma"": 0.0, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1}"
653,xgboost,228080,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""max_depth"": 7, ""min_child_weight"": 8.0, ""gamma"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}"
654,xgboost,959681,"{""n_estimators"": 500, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5.0, ""gamma"": 0.1, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}"
655,xgboost,819811,"{""n_estimators"": 300, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 5.0, ""gamma"": 0.0, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}"
656,xgboost,664640,"{""n_estimators"": 700, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 2.0, ""gamma"": 0.0, ""subsample"": 0.6, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}"
657,xgboost,638731,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 3.0, ""gamma"": 0.0, ""subsample"": 0.6, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}"
658,xgboost,352745,"{""n_estimators"": 900, ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 5.0, ""gamma"": 0.05, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}"
659,xgboost,966296,"{""n_estimators"": 500, ""learning_rate"": 0.05, ""max_depth"": 7, ""min_child_weight"": 3.0, ""gamma"": 0.3, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}"
660,xgboost,942509,"{""n_estimators"": 700, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 2.0, ""gamma"": 0.3, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}"
661,xgboost,47364,"{""n_estimators"": 1100, ""learning_rate"": 0.01, ""max_depth"": 4, ""min_child_weight"": 1.0, ""gamma"": 0.05, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1}"
662,xgboost,933388,"{""n_estimators"": 1100, ""learning_rate"": 0.07, ""max_depth"": 5, ""min_child_weight"": 5.0, ""gamma"": 0.1, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}"
663,xgboost,63973,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""max_depth"": 7, ""min_child_weight"": 1.0, ""gamma"": 0.0, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 0.5}"
664,xgboost,12466,"{""n_estimators"": 1100, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 8.0, ""gamma"": 0.0, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.5}"
